url,event score
http://www.foxnews.com/us/2012/05/04/pelosi-criticizes-federal-medical-pot-crackdown/,0.007808687164470474
http://www.nytimes.com/aponline/2014/01/27/us/ap-us-travel-marijuana-county-fair.html,0.007809594644849386
http://www.nytimes.com/aponline/2014/01/27/us/ap-us-marijuana-county-fair.html,0.007809594644849386
http://www.msnbc.com/the-cycle/holder-feds-wont-sue-states-pot,0.007840062720501764
http://www.foxnews.com/us/2012/04/20/marijuana-rally-in-trouble-at-colorado-university-313328973/,0.007874015748031496
http://latino.foxnews.com/latino/news/2014/03/14/colorado-and-washington-state-grapple-with-criminal-complexities-pot/,0.007897334649555774
http://www.nytimes.com/reuters/2014/01/19/us/19reuters-usa-obama-marijuana.html,0.007903780068728522
http://www.nytimes.com/aponline/2014/07/08/us/ap-us-medical-marijuana-georgia.html,0.0079155672823219
http://www.foxnews.com/politics/2013/03/05/ex-dea-heads-says-obama-administration-should-nullify-state-pot-laws/,0.007952973720608575
http://www.nytimes.com/2014/01/06/nyregion/with-marijuana-access-on-the-horizon-patients-fear-potential-restrictions.html,0.007987574883514533
http://www.npr.org/templates/story/story.php?storyId=113977020&ft=3&f=,0.007997091966557615
http://www.foxnews.com/politics/2014/09/11/gop-senator-wants-to-fix-welfare-for-weed-loophole/,0.008
http://www.nytimes.com/reuters/2014/06/12/us/12reuters-usa-jamaica-marijuana.html,0.008068854222700376
http://www.msnbc.com/msnbc/business-latest-aca-behind-the-numbers,0.008113590263691683
http://www.nytimes.com/reuters/2014/05/20/us/20reuters-usa-marijuana-newmexico.html,0.008121277747698972
http://www.nytimes.com/reuters/2014/05/13/technology/13reuters-usa-marijuana-washington.html,0.008124253285543608
http://www.nytimes.com/aponline/2014/09/04/us/ap-us-rethinking-pot-the-business-plan-abridged.html,0.008142116950407105
http://www.nytimes.com/aponline/2014/10/16/us/ap-us-hershey-pot-lawsuit.html,0.008187134502923977
http://www.nytimes.com/aponline/2014/05/03/world/americas/ap-lt-uruguay-mujica-.html,0.00819672131147541
http://www.nytimes.com/aponline/2014/09/22/us/ap-us-reporter-quits-on-air.html,0.008234971177600879
http://www.msnbc.com/msnbc/feds-will-let-states-experiment-pot%E2%80%94,0.008244994110718492
http://www.nytimes.com/2014/06/20/nyregion/new-york-medical-marijuana-deal.html,0.008258774948382657
http://www.nytimes.com/2014/06/08/opinion/sunday/dowd-pot-rules.html,0.008266309204647005
http://www.nytimes.com/aponline/2014/09/17/us/ap-us-rethinking-pot-dueling-ads.html,0.00827991452991453
http://www.nytimes.com/2014/01/12/us/banks-say-no-to-marijuana-money-legal-or-not.html,0.008299319727891157
http://learning.blogs.nytimes.com/2014/09/24/a-nation-in-transition-investigating-evolving-research-and-policy-on-marijuana/,0.008319677297365435
http://www.nytimes.com/2014/02/15/us/us-issues-marijuana-guidelines-for-banks.html,0.00832072617246596
http://www.npr.org/blogs/thetwo-way/2013/08/29/216845049/federal-prosecutors-told-not-to-focus-on-marijuana-users?ft=3&f=,0.008399209486166008
http://www.msnbc.com/the-cycle/green-bulls-investors-pick-pot,0.008422234699606962
http://www.npr.org/blogs/thetwo-way/2014/01/24/265762195/holder-favors-pot-banking-and-legal-dealers-shrug?ft=3&f=,0.008440913604766634
http://www.foxbusiness.com/markets/2014/07/09/georgia-governor-pushes-trials-cannabis-derivative-as-south-warms-up-to-medical/,0.008460787504067686
http://takingnote.blogs.nytimes.com/2014/04/01/marijuana-by-the-washington-monument/,0.008464328899637243
http://www.foxnews.com/us/2012/10/08/legal-pot-measures-in-west-would-allow-industrial-hemp-but-farmers-probably/,0.00847457627118644
http://www.nytimes.com/aponline/2014/06/06/us/ap-us-marijuana-banking.html,0.008485931219294328
http://www.nytimes.com/aponline/2014/09/09/us/ap-us-medical-marijuana-trial.html,0.008503401360544218
http://latino.foxnews.com/latino/health/2013/08/02/illinois-legalizes-medical-marijuana/,0.008519701810436636
http://www.foxnews.com/us/2012/07/06/on-idaho-border-ore-marijuana-finds-its-way-out/,0.008524590163934427
http://www.nytimes.com/aponline/2014/07/25/us/ap-us-rethinking-pot-hoas.html,0.00856590218292346
http://www.npr.org/templates/story/story.php?storyId=120983848&ft=3&f=,0.00858160621761658
http://latino.foxnews.com/latino/espanol/2014/04/28/sondeo-residentes-de-colorado-apoyan-marihuana-legal-aunque-solo-el-15-la-han/,0.008588298443370907
http://www.foxnews.com/politics/2012/08/03/usda-draws-line-on-food-stamps-rules-against-medical-marijuana-deductions/,0.008594757198109154
http://www.msnbc.com/rachel-maddow-show/colorado-washington-get-ok-feds,0.008610567514677104
http://www.foxnews.com/us/2014/03/02/legalizing-marijuana-in-california-gov-jerry-brown-says-law-would-hurt-state/,0.00862600123228589
http://www.foxnews.com/world/2012/08/20/brazilian-artist-makes-art-with-marijuana-smoke/,0.008670520231213872
http://www.foxnews.com/us/2014/01/25/dea-agent-who-left-post-to-join-marijuana-investment-firm-not-representative/,0.008715139442231075
http://www.foxnews.com/us/2012/04/20/marijuana-rally-in-trouble-at-colorado-university/,0.008744038155802861
http://www.npr.org/2010/06/09/127593127/pot-delivery-services-cropping-up-across-california?ft=3&f=,0.008778684737409517
http://www.nytimes.com/reuters/2014/04/20/us/20reuters-usa-marijuana-420.html,0.00878099173553719
http://latino.foxnews.com/latino/politics/2014/03/02/california-governor-unsure-about-legalized-marijuana-worries-negative-effects/,0.008807985907222548
http://www.nytimes.com/aponline/2014/06/06/us/ap-us-hershey-pot-lawsuit.html,0.008808724832214765
http://www.nytimes.com/reuters/2014/03/12/world/12reuters-uruguay-marijuana-military.html,0.008816120906801008
http://www.foxnews.com/politics/2012/12/06/marijuana-legalization-poses-challenge-to-police-on-lookout-for-driving-while/,0.008828006088280061
http://www.foxnews.com/leisure/2014/05/06/introducing-worlds-first-marijuana-infused-food-truck/,0.0088339222614841
http://www.npr.org/templates/story/story.php?storyId=120957840&ft=3&f=,0.008836075563680683
http://www.foxnews.com/entertainment/2014/10/10/tommy-chong-says-california-pot-industry-is-saving-state-finacially/,0.008845643520566122
http://www.foxnews.com/us/2012/12/07/marijuana-legalization-in-co-wa-complicates-drug-free-work-policies/,0.008860759493670886
http://www.nytimes.com/aponline/2014/04/18/us/ap-us-rethinking-pot-deaths.html,0.008870214752567693
http://www.nytimes.com/reuters/2014/01/20/us/20reuters-usa-dea-marijuana.html,0.008888888888888889
http://www.msnbc.com/the-cycle/todays-guest-spot-doug-fine,0.00890518596123625
http://www.npr.org/blogs/thetwo-way/2012/10/03/162216391/los-angeles-overturns-its-brand-new-ban-on-marijuana-shops?ft=3&f=,0.008913649025069638
http://www.nytimes.com/reuters/2014/02/13/world/13reuters-uruguay-drugs-mujica.html,0.008955223880597015
http://www.nytimes.com/aponline/2014/04/17/us/ap-us-fall-death-marijuana-cookie.html,0.008963456676626062
http://latino.foxnews.com/latino/news/2013/12/28/new-uruguay-law-urging-marijuana-growers-out-shadows/,0.008966096945923228
http://www.msnbc.com/msnbc/congress-comes-out-medical-marijuana,0.008979591836734694
http://www.npr.org/templates/story/story.php?storyId=124900834&ft=3&f=,0.008992805755395683
http://www.nytimes.com/aponline/2014/09/04/us/ap-us-rethinking-pot-the-business-plan.html,0.009004693936200785
http://www.nytimes.com/aponline/2014/01/10/us/ap-us-xgr-marijuana-food-stamps.html,0.009013520280420632
